time_s,time_min,passengers,train_present,passenger_heat_W,train_heat_W,equipment_heat_W,piston_airflow_m3_s,target_ventilation_airflow_m3_s,leakage_airflow_signed_m3_s,total_mass_inflow_kg_s,total_mass_outflow_kg_s,air_density_kg_m3,air_temperature_K,internal_pressure_Pa,pressure_difference_Pa,co2_ppm,ventilation_airflow_m3_s,air_mass_kg,structure_temperature_K,structure_temperature_C,outdoor_temperature_C,outdoor_pressure_Pa,co2_moles,air_temperature_C,air_changes_per_hour,fan_power_proxy_W,cumulative_fan_energy_kWh
225.0,3.75,25.0,False,1875.0,0.0,20000.0,0.0,28.804808689155493,-0.11505816215278357,32.90214707937164,33.0808726586456,1.1755096825965523,300.2841347815259,101324.8919315863,-0.10806841369776521,536.0448613602601,28.14172707244243,15234.605486451319,298.6627474551795,25.51274745517952,30.0,101325.0,281.93943027712766,27.134134781525916,7.8171464090117855,13372.219315495004,0.6568305142710757
230.0,3.8333333333333335,25.46666666666667,False,1910.0000000000002,0.0,20000.0,0.0,28.90575315335377,-0.0887637852379536,32.999343717436034,33.208059901298434,1.175444333309762,300.3009588588923,101324.93568155453,-0.06431844546750654,534.8347147857487,28.251495166761927,15233.758559694515,298.66311254045826,25.51311254045828,30.0,101325.0,281.2873004291071,27.150958858892295,7.8476375463227575,13529.307314421472,0.6755121299862955
235.0,3.9166666666666665,25.933333333333334,False,1945.0,0.0,20000.0,0.0,29.004874690054862,-0.09308868320743453,33.13042696742047,33.33346715075516,1.1753795984559343,300.3174791150091,101324.92926120048,-0.07073879952076823,533.6334810534586,28.359746242443272,15232.91959598891,298.6634803322493,25.513480332249344,30.0,101325.0,280.64007535301005,27.167479115009144,7.877707289567576,13685.424466672286,0.6944112492787217
240.0,4.0,26.400000000000002,False,1980.0000000000002,0.0,20000.0,0.0,29.102533114333482,-0.08681074483413805,33.24739889648316,33.45711096715906,1.1753160064202273,300.33375551905556,101324.93848077209,-0.06151922790741082,532.4411809193438,28.46648117135969,15232.095443206144,298.66385078802693,25.513850788026957,30.0,101325.0,279.9978900769487,27.18375551905558,7.907355880933247,13840.526410150254,0.7135264929431818
245.0,4.083333333333333,26.866666666666667,False,2015.0,0.0,20000.0,0.0,29.198273083640515,-0.12531718916431445,33.414735475999116,33.578953186444025,1.1752527920645222,300.34971218060673,101324.87180083347,-0.12819916653097607,531.2579558830045,28.571685524317832,15231.276185156206,298.6642238626181,25.51422386261811,30.0,101325.0,279.36063454129686,27.199712180606753,7.936579312310509,13994.546663034598,0.7328564047995602
250.0,4.166666666666667,27.333333333333336,False,2050.0,0.0,20000.0,0.0,29.292836093184064,-0.12688966127441365,33.53729518115448,33.6990379644093,1.1751910877291358,300.3654726821973,101324.86856337846,-0.13143662153743207,530.0837628935802,28.675368896412554,15230.4764969696,298.664599514737,25.51459951473703,30.0,101325.0,278.728553304513,27.215472682197344,7.965380249003488,14147.454024019517,0.7523994608322366
255.0,4.25,27.8,False,2085.0,0.0,20000.0,0.0,29.385873405336383,-0.13186585712631108,33.662049119225074,33.81735097274495,1.1751303002985236,300.3809789008894,101324.85805221,-0.14194779000536073,528.9187191632071,28.777532980090953,15229.688691868865,298.6649777019642,25.5149777019642,30.0,101325.0,278.1015645035304,27.230978900889397,7.993759161136376,14299.206279328015,0.7721540860428947
260.0,4.333333333333333,28.26666666666667,False,2120.0,0.0,20000.0,0.0,29.47749796901553,-0.1316658031708572,33.77901462336315,33.93390464468399,1.1750705670820363,300.39624966150257,101324.85848258184,-0.14151741816021968,527.7628685865736,28.878184506781995,15228.914549383191,298.6653583828402,25.515358382840247,30.0,101325.0,277.4797214603138,27.24624966150259,8.021717918550554,14449.769218344522,0.7921186523607229
265.0,4.416666666666667,28.733333333333334,False,2155.0,0.0,20000.0,0.0,29.567783511217385,-0.12092187746413363,33.881955816164094,34.04871609167311,1.1750119647430468,300.41129725186954,101324.8806359147,-0.11936408530164044,526.6162570279346,28.97733564706205,15228.155063069886,298.66574151703855,25.515741517038578,30.0,101325.0,276.86306397866593,27.261297251869564,8.04925990196168,14599.117509262362,0.8122914903660053
270.0,4.5,29.200000000000003,False,2190.0,0.0,20000.0,0.0,29.656521993560204,-0.12076533300117546,33.99548850611971,34.1617858729273,1.1749541233819412,300.4260869989267,101324.88094477016,-0.11905522983579431,525.4789666089814,29.074995519482385,15227.405439029957,298.66612706404413,25.516127064044156,30.0,101325.0,276.2515457941753,27.2760869989267,8.076387644300661,14747.222060390663,0.8326708928449311
275.0,4.583333333333333,29.666666666666668,False,2225.0,0.0,20000.0,0.0,29.743776002699974,-0.12735106367898966,34.11513396981783,34.273114542516566,1.1748970969883898,300.4406293337833,101324.867605768,-0.13239423200138845,524.3510365352879,29.171162845128087,15226.666376969533,298.6665149817992,25.51651498179922,30.0,101325.0,275.6451982979918,27.29062933378333,8.103100790313357,14894.03861242145,0.8532551016454951
280.0,4.666666666666667,30.133333333333333,False,2260.0,0.0,20000.0,0.0,29.82960624326961,-0.1359344188746227,34.23539689915905,34.382733940386046,1.1748409447489205,300.45493437387825,101324.84915782665,-0.15084217334515415,523.2325018778748,29.265862833657113,15225.93864394601,298.6669052329388,25.516905232938825,30.0,101325.0,275.04405183153887,27.304934373878268,8.12940634268253,15039.564087805044,0.8740423257428747
285.0,4.75,30.6,False,2295.0,0.0,20000.0,0.0,29.9142199208203,-0.1301349993802676,34.33720831913385,34.490657266121964,1.1747859505514475,300.46903665347,101324.86175413826,-0.13824586174450815,522.1233743600476,29.3590992043546,15225.22591914676,298.6672977769619,25.517297776961925,30.0,101325.0,274.44817685702026,27.31903665347005,8.155305334542945,15183.763466393011,0.8950307476555122
290.0,4.833333333333333,31.066666666666666,False,2330.0,0.0,20000.0,0.0,29.997308025099187,-0.13883423733470454,34.454223539020354,34.59689563785132,1.1747315880628484,300.48288467084984,101324.84265350648,-0.15734649352089036,521.0237325730453,29.45089413565712,15224.521381294515,298.6676925768369,25.517692576836907,30.0,101325.0,273.8574895640356,27.332884670849865,8.180803926571423,15326.631092344152,0.9162185216546352
295.0,4.916666666666667,31.533333333333335,False,2365.0,0.0,20000.0,0.0,30.079075115554133,-0.14526094884897248,34.56692968632185,34.70147341212774,1.1746781398987387,300.496512519259,101324.82774903461,-0.1722509653918678,519.9335805254386,29.541260906684723,15223.828693087655,298.66808959446286,25.51808959446288,30.0,101325.0,273.2720561813132,27.346512519259022,8.205905807412424,15468.148590177898,0.9376037853230533
300.0,5.0,32.0,False,2400.0,0.0,20000.0,0.0,30.15959782305447,-0.14505742461092522,34.67026564643295,34.80440653134361,1.1746256856247126,300.50993297050906,101324.82823137604,-0.17176862395717762,518.8529367859975,29.63021067671719,15223.148885696275,298.6684887917026,25.518488791702623,30.0,101325.0,272.69190292053906,27.359932970509078,8.230614076865887,15608.295140122402,0.9591846490246507
305.0,5.083333333333333,32.46666666666667,False,2435.0,0.0,20000.0,0.0,30.238886179382916,-0.13887409312684237,34.76500568450659,34.905711807898136,1.174574200642728,300.5231476965638,101324.84256315313,-0.15743684687186033,517.7818252074798,29.717757966076306,15222.481640329754,298.66889013143265,25.51889013143267,30.0,101325.0,272.1170345075225,27.37314769656382,8.25493276835453,15747.056085456088,0.980959198486858
310.0,5.166666666666667,32.93333333333334,False,2470.0000000000005,0.0,20000.0,0.0,30.31696894441984,-0.12470698274274344,34.848842660225124,35.005416451979684,1.1745236926694054,300.5361614907366,101324.8730462731,-0.12695372689631768,516.7202632737033,29.803925344767567,15221.827056995493,298.6692935783508,25.519293578350812,30.0,101325.0,271.54745986209275,27.38616149073664,8.278868151324325,15884.430580240496,1.0029255086713695
315.0,5.25,33.400000000000006,False,2505.0000000000005,0.0,20000.0,0.0,30.39336393930921,-0.14720257863317263,34.9737694174365,35.1035034674597,1.1744733561891043,300.54889398988485,101324.82311347628,-0.17688652372453362,515.6683310995816,29.888718447698544,15221.174696210792,298.6696990949006,25.519699094900602,30.0,101325.0,270.98303319052513,27.39889398988487,8.302421791027374,16020.391771962637,1.025081635304844
320.0,5.333333333333333,33.86666666666667,False,2540.0,0.0,20000.0,0.0,30.468901171952325,-0.13580278544502922,35.057656906037344,35.20004024065655,1.1744244665929071,300.5614835286587,101324.8494498242,-0.15055017579288688,514.6259352778977,29.972161890304015,15220.541087044076,298.67010664685654,25.52010664685656,30.0,101325.0,270.4239981894041,27.41148352865872,8.325600525084448,16154.944097207426,1.0474256185473232
325.0,5.416666666666667,34.333333333333336,False,2575.0,0.0,20000.0,0.0,30.54287406211563,-0.1515176077697988,35.171565089850326,35.29501277425884,1.1743758673253852,300.5738123436859,101324.81259113907,-0.1874088609329192,513.5931771204823,30.05427287486965,15219.911240536992,298.6705161994388,25.520516199438816,30.0,101325.0,269.87013966826174,27.42381234368594,8.348409131908236,16288.08121263386,1.069955497234713
