time_s,time_min,passengers,train_present,passenger_heat_W,train_heat_W,equipment_heat_W,piston_airflow_m3_s,target_ventilation_airflow_m3_s,leakage_airflow_signed_m3_s,total_mass_inflow_kg_s,total_mass_outflow_kg_s,air_density_kg_m3,air_temperature_K,internal_pressure_Pa,pressure_difference_Pa,co2_ppm,ventilation_airflow_m3_s,air_mass_kg,structure_temperature_K,structure_temperature_C,outdoor_temperature_C,outdoor_pressure_Pa,co2_moles,air_temperature_C,air_changes_per_hour,fan_power_proxy_W,cumulative_fan_energy_kWh
60.0,1.0,9.600000000000001,False,720.0000000000001,0.0,20000.0,0.0,44.48222065918901,-0.14206650006224966,46.513069892618795,47.154081620868396,1.1653686488024053,302.8970367765315,101324.8352417107,-0.16475828930560965,573.9701730005575,40.46280262415368,15103.177688479174,301.1544676921999,28.00446769219991,35.0,101325.0,299.2823633434104,29.747036776531502,11.239667395598246,39748.352444505486,0.4272425839563547
65.0,1.0833333333333333,10.066666666666666,False,755.0,0.0,20000.0,0.0,44.86909226734463,-0.1477076634109857,47.26139992358597,47.898611591153234,1.165120472634588,302.96151537789075,101324.82189751975,-0.17810248024761677,571.6136980977163,41.11043683134686,15099.961325344262,301.1549092034573,28.004909203457316,35.0,101325.0,297.9901652435518,29.81151537789077,11.41956578648524,41687.660658917725,0.4837953708337319
70.0,1.1666666666666667,10.533333333333333,False,790.0,0.0,20000.0,0.0,45.25257493574077,-0.15003417706578887,47.95977730925144,48.59598270740075,1.1648746617438557,303.0254291559568,101324.81624282214,-0.18375717785966117,569.2578495793413,41.71777814675011,15096.77561620037,301.1553613314133,28.005361331413326,35.0,101325.0,296.69941940190495,29.875429155956795,11.588271707430588,43562.69716190694,0.5429970082093045
75.0,1.25,11.0,False,825.0,0.0,20000.0,0.0,45.632252763714064,-0.14168391389150933,48.60618875662355,49.2527760662332,1.1646316847842095,303.0887087939523,101324.83612790648,-0.1638720935152378,566.9058184678877,42.290431137771314,15093.626634803357,301.15582396912214,28.00582396912216,35.0,101325.0,295.41189983331395,29.938708793952344,11.747341982714255,45381.36852599569,0.6047637204925703
80.0,1.3333333333333333,11.466666666666667,False,860.0,0.0,20000.0,0.0,46.00708734521311,-0.16917682682397053,49.25929703220944,49.87445599752598,1.1643908794542515,303.15118122420216,101324.76636082666,-0.23363917334063444,564.5604983102236,42.83308713385154,15090.505797727099,301.1562970002623,28.00629700026235,35.0,101325.0,294.1289365486214,30.001181224202185,11.898079759403208,47150.834165416934,0.6690221945838292
85.0,1.4166666666666667,11.933333333333334,False,895.0,0.0,20000.0,0.0,46.37760207047529,-0.16782526992182292,49.84948041624829,50.46566548525322,1.1641537819119174,303.2129336784125,101324.77007901041,-0.22992098958638962,562.2241381023832,43.34965557760956,15087.43301357845,301.15678029697307,28.00678029697309,35.0,101325.0,292.8520784333126,30.06293367841255,12.041570993780434,48877.4121909063,0.7357084767757203
90.0,1.5,12.4,False,930.0,0.0,20000.0,0.0,46.74291554756769,-0.18023598811757446,50.42926844511491,51.03017990025962,1.1639196600769108,303.2738192579279,101324.73481623337,-0.2651837666344363,559.8989583025113,43.84338683383661,15084.398794596764,301.1572737209474,28.00727372094741,35.0,101325.0,291.58228397229726,30.12381925792795,12.178718564954615,50566.5747262971,0.8047668010237782
95.0,1.5833333333333333,12.866666666666667,False,965.0,0.0,20000.0,0.0,47.10310165367491,-0.18597449494966864,50.978375704278434,51.571218436201576,1.1636891185625515,303.33385027561246,101324.71766112023,-0.282338879769668,557.5867505752735,44.317006676065674,15081.410976570667,301.15777712929423,28.007777129294254,35.0,101325.0,290.32062407704075,30.183850275612485,12.310279632240464,52223.083042996535,0.8761485078080099
100.0,1.6666666666666667,13.333333333333334,False,1000.0,0.0,20000.0,0.0,47.45785007765642,-0.19329068487721285,51.508852840783845,52.091437770586424,1.1634620805967686,303.3929750129427,101324.69500988685,-0.30499011314532254,555.2891655609005,44.77278515503267,15078.46856453412,301.15829037225734,28.008290372257363,35.0,101325.0,289.06792382363733,30.242975012942736,12.436884765286853,53850.97660534574,0.9498110492304699
105.0,1.75,13.8,False,1035.0,0.0,20000.0,0.0,47.8070655884361,-0.19907932724730404,52.0193137696048,52.59306697905856,1.1632387132223165,303.45117759807266,101324.67646874663,-0.3235312533652177,553.0076331649723,45.212617480181,15075.573723361222,301.15881329542134,28.008813295421362,35.0,101325.0,287.82495350834927,30.301177598072684,12.55906041116139,55453.658183859,1.025717045611862
110.0,1.8333333333333333,14.266666666666667,False,1070.0,0.0,20000.0,0.0,48.15058920450224,-0.20594279144964778,52.514557826325046,53.07796781754016,1.1630190189971603,303.5084315340837,101324.65377605429,-0.3462239457148826,550.7434383186318,45.638090994683694,15072.726486203199,301.1593457412965,28.0093457412965,35.0,101325.0,286.59236635161704,30.358431534083707,12.677247498523249,57033.977528261894,1.1038334593008348
115.0,1.9166666666666667,14.733333333333334,False,1105.0,0.0,20000.0,0.0,48.48836355113417,-0.21215931670728785,52.994131448756505,53.547700565156795,1.162803094984988,303.56472725852234,101324.632558566,-0.36744143400574103,548.4977133541556,46.050531509677576,15069.928111005443,301.1598875491764,28.009887549176426,35.0,101325.0,285.3707590245534,30.414727258522362,12.791814308243772,58594.27591576861,1.184130857525856
120.0,2.0,15.200000000000001,False,1140.0,0.0,20000.0,0.0,48.820415701497154,-0.21290174265276335,53.453777357819284,54.00357771628262,1.1625911167297738,303.62006928358284,101324.62998243245,-0.3700175675476203,546.2714594281177,46.45104967616479,15067.18087281787,301.16043855630187,28.010438556301892,35.0,101325.0,284.16067849908296,30.47006928358286,12.903069354490219,60136.458378175084,1.2665827563410945
125.0,2.0833333333333335,15.666666666666668,False,1175.0,0.0,20000.0,0.0,49.14638820651567,-0.2248153546588953,53.91363461123028,54.44667817002129,1.162382635460833,303.67439803441926,101324.58741270457,-0.41258729543187656,544.0656378899133,46.84058115547778,15064.478955572398,301.1609985990796,28.01099859907964,35.0,101325.0,282.962498185501,30.524398034419278,13.011272543188271,61662.06641502509,1.3511650652252614
130.0,2.1666666666666665,16.133333333333333,False,1210.0,0.0,20000.0,0.0,49.466664755486704,-0.2262726253947539,54.34982195701962,54.8779491368697,1.1621782879649516,303.72777745924776,101324.58204652242,-0.41795347757579293,541.880998061584,47.219905676404004,15061.830612025773,301.16156751175026,28.011567511750286,35.0,101325.0,281.77674604970946,30.577777459247784,13.11664046566778,63172.2864607548,1.437855588055664
135.0,2.25,16.6,False,1245.0,0.0,20000.0,0.0,49.78093967517259,-0.23240612263495916,54.78043372758039,55.298151580634475,1.161977636541651,303.78015661252874,101324.55908076867,-0.4409192313323729,539.71832075607,47.589686618424274,15059.230169579798,301.16214512918555,28.01214512918557,35.0,101325.0,280.60370441097444,30.630156612528765,13.219357394006742,64668.05294737672,1.5266336015335333
