sample,station_volume_m3,passenger_heat_W_per_person,passenger_co2_L_s_person,train_direct_heat_W,structure_outdoor_UA_W_K,structure_capacitance_J_K,base_airflow_m3_s,maximum_airflow_m3_s,leakage_coefficient,outdoor_temperature_C,scenario,maximum_air_temperature_C,mean_air_temperature_C,maximum_structure_temperature_C,maximum_co2_ppm,mean_co2_ppm,maximum_absolute_pressure_difference_Pa,mean_ventilation_airflow_m3_s,maximum_ventilation_airflow_m3_s,total_fan_energy_proxy_kWh,total_passenger_heat_kWh,total_train_heat_kWh,time_above_27_C_s,time_above_29_C_s,time_above_1000_ppm_s,time_above_1200_ppm_s,minimum_air_mass_kg,maximum_air_mass_kg,minimum_air_changes_per_hour,mean_air_changes_per_hour,maximum_air_changes_per_hour,solver_function_evaluations,solver_success,analysis_threshold_note
381,0.8495916207674628,70.51918975118394,0.005772329694898659,187751.5485788215,4530.623058245132,1155901134.7277112,29.557764871057785,68.16281945208249,0.3639445591652301,29.773884189520622,baseline,29.635776787266764,28.731562806169002,25.934755923466582,600.0,452.9922418588756,0.736621225340059,42.79795678297765,48.11777673267888,48.66069257998749,9.919699358333208,51.94987565508448,3452.5,1617.5,0.0,0.0,12836.271051727734,12992.277141111343,8.1738617409754,13.99298326161198,15.732322171841608,47834,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
382,0.8392437509385542,71.5910896029773,0.005517371033391178,283249.1584339304,4616.542133669581,1421350358.2335837,31.633556611838927,78.23659358794868,0.20960763171710117,30.886899725056164,baseline,30.854608760166798,29.55626944864623,25.950131067366385,600.0,448.56171477162667,5.278283368606935,49.75591492700019,56.831715080324074,76.85713126224158,10.070479937485473,63.88707688697312,3502.5,2697.5,0.0,0.0,12629.419768881598,12834.033592857091,8.274645401503724,16.468502105932508,18.81049159395894,9632,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
383,0.9425886826017066,72.29782210995458,0.003328945134497908,282312.49245655723,4197.777142504267,1421941212.897348,18.05988334238822,63.66490224454716,0.30357633584737603,31.983654963218314,baseline,31.294484903816,29.864765234259995,25.986173308663524,600.0,453.56165217630684,2.396473728949786,38.119887910676866,46.20760240563799,36.55596244067133,10.169893643466944,63.769993639801456,3462.5,2712.5,0.0,0.0,14163.863415358443,14414.423465445521,5.554583641066659,11.233805315526103,13.617228118259588,15566,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
384,1.132752105343958,83.14894635013431,0.00418841986325756,375338.2611132044,6386.598159727861,1796940799.1503234,23.531952417767197,79.04387259180966,0.5119290890823828,28.106051943359812,baseline,29.258518907230552,27.96670499375465,25.721849368414098,600.0,462.1313010473782,3.504759794479469,32.32092141530502,39.09771246412069,21.59339561319626,11.69628511991889,75.39821472188235,2717.5,290.0,0.0,0.0,17136.21406784294,17322.474616112268,5.770923113534128,7.925859227379194,9.587689692424105,128204,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
385,1.1661699839720572,99.93250500196632,0.005841208480549986,376763.60181235237,4138.639517421841,1998516517.2100697,19.20758298824006,71.07024487711347,0.29229268689202254,35.85967986701251,baseline,34.431115875987246,32.50255074892223,26.061487559973045,600.0,455.6819281863231,5.395085111827939,54.93163764047224,65.89065073947721,111.29548416107289,14.057172370276596,75.57638230927584,3512.5,3292.5,0.0,0.0,17344.79675680148,17833.513484659587,4.863002076952869,13.08453179483492,15.694931948430453,8234,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
386,1.023149180876983,63.41926868367107,0.004797590980759295,270277.58609511645,5698.5178153121415,1604362222.3546782,29.832262723375464,78.05736946955257,0.42141204718809755,30.676085875502235,baseline,30.451218950729242,29.31927927025169,25.89041264297731,600.0,451.26703943854613,1.2532967975421343,46.56135156035578,52.988307703640004,63.234069273406085,8.920977128169731,62.26563034462136,3467.5,2687.5,0.0,0.0,15417.089106527003,15646.385145191056,6.7873234658626,12.641078161915237,14.38595137173055,32378,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
387,1.0151014302831534,85.41305396462411,0.005299317475552269,363678.5279497022,6730.532803850872,1516799448.8604898,36.82450808115955,81.70481850538546,0.18773789317913578,32.39671140719383,baseline,32.22856835192454,30.720021056529163,26.07562337812442,600.0,445.6945331029687,9.30044004820229,61.82116938295845,70.03271083428031,147.6815278047452,12.014769591023791,73.94074807644458,3522.5,3297.5,0.0,0.0,15207.482602966951,15523.315892244414,6.841133543184305,16.917075021785422,19.164125088340874,5642,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
388,0.8590262161737893,96.97747739238946,0.0038333142672852677,287551.4480037432,6662.181143425996,1770916377.86466,22.42766316464143,61.81401563927851,0.44029931661490973,28.015462708820802,baseline,29.07762302613304,27.86007791312595,25.716713479142015,599.9999999999999,456.8331097097995,2.6432942368555814,30.583627433580933,36.993551805320735,18.223964207360627,13.64149848652945,64.4248630831997,2712.5,30.0,0.0,0.0,13002.992264666706,13136.554550677274,7.254350891671792,9.889630729459464,11.962366711413802,147548,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
389,1.00725979614113,97.58093551648327,0.005849228931300232,150371.3414919234,3261.0237468129285,1027533046.6874895,29.109034303536674,77.33816879923565,0.28548224062792094,30.772979681890547,baseline,30.188520255778656,29.304026522829624,26.05426037476775,600.0,454.2915872332826,1.00369893531024,45.75404885621811,51.08848947922227,59.80441590724108,13.726384929318645,47.277349769222226,3472.5,2682.5,0.0,0.0,15190.691214630328,15403.398650216606,6.8943925599423395,12.617854960861933,14.0889640705697,22628,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
390,1.1690407859302132,63.85013757123452,0.0032685108125233234,336666.37277401856,6533.748836241482,1244610583.3465183,25.800762302230485,97.12000727441652,0.3516491889921324,32.308865156839275,baseline,31.739454608325957,30.319928048386927,26.146100653074257,600.0,450.0131890481588,2.548347733390983,48.5029562195125,56.51669233760618,73.31824819326171,8.981586018353655,70.56422867948413,3482.5,3052.5,0.0,0.0,17541.10254548415,17877.414876511728,5.940292698101808,11.524870266684871,13.429027792557935,14234,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
391,1.112994929873847,62.73766482282009,0.005665804758628429,191616.76984435073,3182.540879390806,1336054159.8038268,20.590930727391992,102.9754662317103,0.33875529731069215,33.919179966483895,baseline,32.26530284944499,31.00844028154461,26.132246469409324,600.0,457.1476484770992,2.2855644788069185,47.424090924313084,54.87363731744183,69.6872892983932,8.825098185076692,52.43302831327564,3497.5,3197.5,0.0,0.0,16671.03447860924,17020.340398967597,5.3372528796993395,11.83595561534149,13.695189999068926,24752,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
392,0.828583537148388,73.31564929075944,0.005644244413354949,220248.13266293667,4359.250967323868,1824937615.6387484,39.369166286078254,106.56339447130333,0.5718292067961186,31.2714406979331,baseline,30.895374354588967,29.857202760285016,25.877801672573753,600.0,444.3376639493298,0.38271005828573834,59.21811863478437,65.20800730741672,127.97813326991803,10.313068000233494,56.01194866559889,3527.5,3207.5,0.0,0.0,12466.989713977619,12671.013562339103,8.381103573870295,19.852527429114655,21.860602523566026,64760,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
393,0.995925627784365,87.40330834866273,0.005611485473504335,159211.37102115582,6909.6754178284,1910411712.901777,21.67447489589582,71.30232520184482,0.22779013363200773,28.798584623855724,baseline,28.837131729163445,28.023420483114393,25.72412663040103,600.0,466.24594842972374,1.9587487082753796,30.792993149475663,35.57925189666262,18.410211004185317,12.294732041045224,48.38235346037628,3172.5,0.0,0.0,0.0,15086.986563111963,15230.072250973068,6.0553379260856,8.588602371059466,9.923557795010968,27416,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
394,1.1836130287267494,86.98838811765107,0.0055375106061514605,385186.29221641726,3941.9645998638243,1677805131.776555,33.51240827899814,117.16511228115367,0.59157926225868,34.95258497703479,baseline,34.05366039443663,32.40022318521535,26.143868665243417,600.0,447.03012275316905,1.1837874719203683,68.52055772572265,77.82758192670525,204.3897823724144,12.23636659521625,76.62921860978396,3532.5,3382.5,0.0,0.0,17625.74482688596,18100.2591376276,5.86715782599555,16.080837060082143,18.26506825518314,24482,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
395,1.1568178034807801,87.32820929887966,0.0033868968541245965,387300.8892225926,4238.4849915564755,943445084.720154,21.63691374655014,71.2272307847513,0.5276277126196878,34.250783630769476,baseline,33.3899736671429,31.58918195559759,26.49386302289139,600.0,450.30857226252635,1.221488644136116,51.91053116081751,62.0084068612265,92.5587444133068,12.284168108042405,76.89354323555588,3502.5,3237.5,0.0,0.0,17264.11457252052,17690.496395217713,5.355444933321412,12.464877308879998,14.889602675221951,23876,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
396,0.9325104157617411,80.20011915522576,0.005597588595049916,292585.6872073775,3134.8174718400874,1570947305.3513873,16.143016059104085,96.0006938262424,0.34532831051624785,30.530841313271903,baseline,30.394607002455814,28.99889536859142,25.841790609385555,600.0,467.34214365907764,3.128455901693087,31.080954730381208,38.819385762238156,20.10057892013429,11.28148342783509,65.05414298365399,3367.5,2377.5,0.0,0.0,14054.002971354219,14260.30278830346,4.927503134642473,9.258447294837412,11.563584201817589,30326,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
397,0.8138225649601235,74.37803347604215,0.004203643784404172,182307.5256365787,5249.169514135923,1847417975.4441702,24.237648514428997,78.7321511776834,0.1914091893902864,35.48042419660306,baseline,33.687499922695395,32.38724142113141,26.11339477053724,600.0,443.31558293921717,11.30269680795027,59.24573285483179,66.9058646160334,132.52173619857658,10.462510042296595,51.26937278730414,3547.5,3412.5,0.0,0.0,12132.759508153466,12445.283179818467,8.385459876652646,20.22203453653001,22.836627040752127,5702,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
398,1.0092134664759116,78.51566852002732,0.003381412510477934,399999.4725794015,4159.34126309727,1249639149.84864,16.72732763838475,119.98718869665882,0.20826910948760236,32.23539855984348,baseline,31.96416510160543,30.126807009178634,26.080597292580137,600.0,455.91052321574426,13.557081589227892,38.35307532778941,48.28250439995849,38.30744717368575,11.044537371817178,78.48086615515699,3452.5,2712.5,0.0,0.0,15132.661915192506,15433.274917603661,4.822020379247712,10.556371262760338,13.289365652837695,7820,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
399,0.9308188969877657,66.3802687460226,0.005379795888778845,343448.44254980143,4606.148927572536,1089555972.109841,19.950569880409233,79.61103285387631,0.4145505011372187,33.346939498038545,baseline,32.62246120349789,30.90614552152223,26.280801249036642,600.0,454.26385945621763,1.576304464644636,46.18087351197052,55.630889992136986,64.75117876499402,9.33749113694051,71.41198740145698,3507.5,3187.5,0.0,0.0,13926.231035441753,14234.43544196472,6.249571956256971,13.78143531626262,16.601537686679496,21308,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
400,1.1902784972549572,74.90894709597833,0.005086797536859153,344825.7999765258,5523.096351779024,1956058410.2332323,37.675502250754704,66.82828327898049,0.21157397288235674,30.249664390159907,baseline,30.44165835172049,29.229381398063957,25.81078356375724,600.0,449.9318854499549,10.021339428640204,53.80982305591051,60.48873048893649,96.69649322987692,10.537191891500951,71.58415707979752,3462.5,2682.5,0.0,0.0,17936.93473339764,18202.190009209884,5.834302191008116,12.557710742114308,14.116381312916063,8228,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
401,0.9914520103512747,66.00293361812402,0.0032360985899468958,338189.8008209934,4276.127832023289,1521274831.6793377,27.199196574787653,117.03107278401923,0.5645620614791151,31.7318863742398,baseline,31.477133183654985,30.01756570177684,25.968036098472624,600.0,446.76991207848965,1.0873221420915797,48.096466433017504,56.08730623832805,70.70064826096088,9.284412662282778,70.75465718535598,3492.5,2987.5,0.0,0.0,14889.142347735642,15161.659997258146,7.004317276016218,13.475316430084744,15.714131522013332,41750,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
402,1.1911421237690478,69.18947594604938,0.003512728552956213,183370.99730472942,4709.575219157898,1697016070.2879815,34.026762711543995,61.366082195367724,0.563543279980224,29.192347947077486,baseline,29.108731330473574,28.360116648961647,25.767882002791737,600.0,450.0524192681071,0.34671832258754876,45.033681510160584,49.55054903370601,56.2806378719159,9.732652949744281,51.402306745822976,3377.5,460.0,0.0,0.0,18028.052998786763,18215.396913260254,5.830072084488645,10.501984377365586,11.55533090769981,102902,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
403,0.9095309609922884,98.11540478876577,0.004557681123380373,252088.26634630095,7224.548694469486,1509468934.4695458,29.791111559004122,99.33057320963289,0.37461593986957675,29.935332212347696,baseline,30.054683821806748,28.928332856722022,25.88334155986945,600.0,449.8743292777646,1.6928841621993342,44.20132265290043,50.52057733235665,53.909543231782905,13.801566940286387,59.99196537601943,3452.5,2067.5,0.0,0.0,13722.986344183806,13908.892254561766,7.635193019562667,13.499425206994502,15.429374375691417,42470,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
404,0.9969491144322996,73.91796889360108,0.005023778726241661,253435.89817340556,5831.521401911996,1429847402.6502802,17.912108638809787,85.25091287842648,0.3888274739929052,31.697255915725552,baseline,30.936177054368613,29.639326124754856,25.98245687728297,600.0,461.00572233092004,1.150753330643056,36.63478758687499,44.131086988179376,32.43045065897432,10.39779429103322,60.16041935440751,3442.5,2692.5,0.0,0.0,14998.223131760455,15245.723796792436,5.169615157022856,10.207471713376103,12.29614941929589,25796,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
405,1.0827193508813926,89.19846307661463,0.003263045644778309,167010.737725523,7438.6951634941515,1471394522.5904074,23.21638140515424,110.09997151401308,0.4252201554809938,30.406087151933328,baseline,29.855947596960505,28.929369826589966,25.903291644436422,600.0,454.1710239850155,0.3775689137110021,37.68676104963414,43.20652690661283,33.954868250363795,12.547250472777126,49.35727429842217,3412.5,2482.5,0.0,0.0,16346.651190304436,16557.354767680117,5.988365467270896,9.668751858445605,11.084879031527924,47684,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
406,1.1107106915912386,99.51185282344412,0.003685494029431984,246790.74713049512,5701.445847670346,1680169567.8545885,39.76304085767947,116.77837133075305,0.4339358613099492,32.068952469260914,baseline,31.49516840661755,30.41428098105527,25.97931727457552,600.0,442.7971082406244,0.9514865407109028,62.91981430887509,69.32147080969422,154.5395162050969,13.998000630497804,59.32977547404369,3517.5,3262.5,0.0,0.0,16679.02092433176,16985.40896120556,6.252253171791853,15.735624343248748,17.33661542972748,25424,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
407,1.0169330310595583,76.18052056901672,0.003680755261428126,371566.9584056542,5581.634492827278,1194288719.3653305,22.992824729757565,72.02055575141249,0.17149440401201102,28.34394211229946,baseline,29.4817899965106,28.097677374046913,25.840121627178576,600.0,458.0982461491499,26.413555043152883,32.54912552749091,39.69932407442228,22.1537873029796,10.716059893375018,74.92680188343857,2952.5,555.0,0.0,0.0,15374.280337315824,15551.325425668756,6.282739125363208,8.890874306851812,10.843968760836727,16538,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
408,1.130646769441364,97.48370659741352,0.00362684774871204,223543.03285538463,4986.115640329208,1934207869.9098237,21.950375621014775,109.76875241076507,0.2789451135182377,35.35538478073254,baseline,33.55948672941997,32.11972027282529,26.06256692345886,600.0,448.8561630048639,5.346126736723818,55.38082301908802,63.92029867729674,111.07609200702518,13.712708061369502,56.423811189654884,3522.5,3312.5,0.0,0.0,16863.696658698056,17290.279021366492,5.580240620554671,13.605984084089735,15.703966085043623,13676,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
409,1.0102031946516157,89.4324570926556,0.0034020878643238697,240986.4883434177,6853.929885187154,1672491094.4244576,35.588209440056694,62.18669538985553,0.3966632245134044,31.955936538643364,baseline,31.371313448447495,30.263097554028217,25.982380408175345,600.0,442.79536219182035,1.066199614739162,57.56778997411264,62.18566422348958,118.43979691730846,12.580165631033553,58.60424312565901,3517.5,3232.5,0.0,0.0,15175.927910952192,15448.410216067996,6.874304576753338,15.8295408837047,17.09932784719923,22442,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
410,1.1467640593042026,71.98740779916432,0.004623791532813175,286643.34401124367,6920.109988926191,1009675598.3678241,27.770475237684757,66.43098082315342,0.23042460862840455,28.58083922501759,baseline,29.151621366063296,28.130574085857678,25.919131268100614,600.0,458.44317740935963,8.166115090760286,37.475046352895575,43.14623290026335,32.96096456519448,10.126228697082446,64.31135008413726,3197.5,310.0,0.0,0.0,17354.473791259334,17536.75072794061,6.055687207931836,9.077486352635292,10.451203625782899,23642,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
411,1.1255015824071934,78.31851204423242,0.004690854703627857,173931.32640042875,3439.2427824614174,1628050613.0043187,37.357547849488355,60.38029118632345,0.43308321664602345,34.50610645804567,baseline,32.80713728249418,31.776393365233695,26.096536918458412,600.0,445.6008735661543,1.846613134170184,59.02112132853789,60.38029118632342,125.66335203084866,11.016804027555361,50.2223478827854,3537.5,3397.5,0.0,0.0,16828.53738818021,17211.59687072286,6.170088565839106,14.566621834088567,14.902069770030794,21836,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
412,0.9084692975157095,73.48554670177792,0.004800884852638191,165400.26408508868,5055.91426355351,1398768244.7038283,18.55725013706432,97.369965792269,0.327580574495398,28.685575211597904,baseline,28.78457881355888,27.93706093661703,25.77778749334891,600.0,466.2990805420897,1.1390220922330627,27.18954438036205,32.1301676872817,12.851931439246398,10.33696690271676,49.15596509336789,3012.5,0.0,0.0,0.0,13764.531178571217,13892.656894206108,5.685563033141789,8.313600952085707,9.824268804908222,63230,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
413,1.0004200272413293,72.70630585330056,0.004698384855835193,226862.9025144825,6151.392379465593,1602889965.9082012,25.06057257638122,119.23786264876746,0.4490588082024508,32.940152355830215,baseline,31.83548046983759,30.61931755538395,26.036753954470782,600.0,450.4829621436103,0.9938934544770746,49.549993401033745,56.69753744803474,77.5871556083567,10.227353690030947,56.83879489704211,3507.5,3212.5,0.0,0.0,15006.02512454553,15298.802311275444,6.941528813246409,13.75810827557781,15.742703593426015,35240,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
414,0.9292554908716246,61.9260702553183,0.00544459655958182,269514.8766647241,4689.305367685537,1289586342.4635963,26.052718109641432,107.15319694142107,0.5694734870014925,32.5971661291468,baseline,31.823862152417576,30.49719668223967,26.115109405464693,600.0,450.8844939507632,0.5732565275538946,49.807738674230315,57.359330796664054,78.53007038156146,8.71093388258144,62.17029166582231,3512.5,3212.5,0.0,0.0,13939.171580853566,14210.527242956514,7.4731271568066635,14.888782580220804,17.146142906912278,44606,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
415,1.1004999736694905,68.53389520248702,0.003661699423458029,358135.92030168785,4376.543377919286,1529385414.9062622,30.182912952799747,67.54184473617191,0.5035347457513781,30.480500199119714,baseline,30.656411198725152,29.300980063099228,25.890479667523664,600.0,449.4204828451894,2.123173202155158,46.80158307733058,54.172107779155304,64.55921395518057,9.640434591816506,73.2479221204428,3452.5,2682.5,0.0,0.0,16571.538547025793,16829.262791909274,6.31026316274138,11.813212226034379,13.67361024667438,42992,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
416,1.09197995799931,81.17854499917343,0.0037078781942063575,228599.60009303928,7333.376992675298,1975467779.0126657,23.047268853604386,67.02198857619923,0.4300668914879836,29.835321854720526,baseline,29.658297342055903,28.65553342065335,25.777032042679025,600.0,457.0051973403946,1.0793891977518797,35.89651337177929,41.750480822870706,29.40223052686824,11.419115329883727,57.05588209436171,3362.5,1647.5,0.0,0.0,16497.23659246054,16698.971482381523,5.883768697861528,9.131352312227547,10.620484102454636,54170,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
417,0.9413343903219089,80.83269455459202,0.0033168406358237623,222537.9153672881,5675.585852350655,1068367855.4456296,36.19910947040022,75.74006430305266,0.28694892108667314,30.76730885979017,baseline,30.505985305210913,29.504737907005836,26.097050245119988,600.0,442.52841476005966,1.3788753458939027,53.97770611973504,59.84381572837413,97.32072487829531,11.37046570067928,56.29817150364281,3502.5,2707.5,0.0,0.0,14181.628881919032,14395.242352406332,7.377234398150105,15.928247612789871,17.65927423631672,16568,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
418,0.8173957963502536,69.7537390284321,0.003955049026943048,350399.6413259768,7841.051142220239,926116362.9111202,36.253280600638305,116.55826550487731,0.24472652755808733,35.591695008383745,baseline,34.92611034464676,33.13925373838248,26.87180428664027,600.0,437.9144804897471,8.205120890692342,75.63682293108167,85.38118750968366,271.43831806442904,9.812025956666114,72.28088724847892,3557.5,3467.5,0.0,0.0,12137.794938532359,12499.926388832171,8.495816195106482,25.7038618081714,29.015315024087748,7910,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
419,1.1479855936901584,88.23689878580441,0.004517104972592566,290345.1100075649,7953.947516805238,1331782850.3815904,19.50527247946995,80.02882678196943,0.4175556286273837,32.33367960561368,baseline,31.52178873054504,30.11895519142672,26.11003658770528,600.0,458.87504668697727,1.3084676561848028,41.06395815331543,49.189097067644575,45.76349479569514,12.411990429203154,64.77407083367741,3452.5,2822.5,0.0,0.0,17237.23646734642,17555.4308948488,4.855596349411718,9.936235354593027,11.902273120365946,22400,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
420,1.0358672990703286,82.44311925128522,0.003948044876993869,289355.35861950205,7083.318201471702,1730213862.2304204,34.5215449777065,93.04861671559836,0.30054257346062674,32.983962127970514,baseline,32.288004166346525,30.979901107937412,26.041350733164563,600.0,443.67061296879893,2.5765938630647724,61.08093003289913,68.54628684997749,142.7732806942744,11.59699877468079,64.65035191016956,3527.5,3322.5,0.0,0.0,15514.83105257696,15840.875429984699,6.703990415255846,16.37943877981875,18.38134600174508,10730,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
421,0.887066211027183,75.30311452635999,0.005670472267225042,353134.6809960939,3209.755075229107,1040274080.1077666,35.01413233314369,78.41406192762251,0.5151983088709795,31.196749987770268,baseline,31.423274739171745,29.909923868730377,26.12959509606776,600.0,447.1185610947132,1.6693794965540292,55.210194807640825,63.25537588433278,105.00481736345988,10.592638110041305,72.62276720724354,3512.5,3052.5,0.0,0.0,13323.928317789792,13565.352781810418,7.828552545590806,17.288636444156833,19.807921356063865,40862,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
422,0.9209889870771608,69.86109545124185,0.003976633054779717,176800.42868163774,5557.339598928945,1023143733.2823749,25.93089492355785,114.23484070901979,0.4309314727527308,29.687063375973043,baseline,29.489493084994933,28.609368519614268,25.983483116270577,600.0,452.09182346235116,0.4603386121307267,38.476264646413185,43.681776790629776,35.638329594974564,9.82712742680802,50.580985667936524,3412.5,1412.5,0.0,0.0,13921.720806147401,14084.112733137428,7.540203565824654,11.60475471545991,13.17477956473053,65882,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
423,0.8695450146681472,74.56160668496604,0.004237607911096518,232199.15223304008,5486.199377979892,1006362263.958041,27.246188931745664,116.25714683869829,0.437035918243301,32.048577487211745,baseline,31.39233603697693,30.1914010411537,26.24286567942454,600.0,446.85296295276055,0.7848124411248136,49.174595729008786,56.12553332897333,75.01325360979112,10.488332673685223,57.505826111861815,3512.5,3162.5,0.0,0.0,13061.945952991104,13297.412004881859,7.986296657792605,15.708916380755415,17.929406369680287,32672,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
424,1.1752011217608058,70.22922538986705,0.005970919991445464,238557.5243394061,6250.363268360383,1780858519.3948855,23.6240785744946,69.16862613941038,0.2072182006241562,30.697926714691352,baseline,30.19191475938362,29.133397865767176,25.844742824099058,600.0,463.0232392877011,3.8839358379191253,39.30177644932479,45.50697435980423,38.74682398464131,9.878911038174634,58.300622625157565,3412.5,2662.5,0.0,0.0,17723.2257777856,17971.62106738856,5.6068430193966,9.289610027307702,10.756308836837189,9200,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
425,1.1644336655363818,91.60172449480868,0.004430790608744465,174598.56541159723,7213.088892958115,1881822069.9160388,30.317543212317084,108.62939616293811,0.17398165041076738,33.440845383392855,baseline,32.10268772480521,31.024201860747546,26.010669978053897,600.0,448.2857331546428,8.18868536260561,57.173394645480116,63.68604944115858,118.0444916561334,12.88530924560309,50.30575275918146,3517.5,3282.5,0.0,0.0,17450.487244899265,17806.961044910782,5.963795663057864,13.6388177211604,15.192423418178809,7424,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
426,0.8510721569915976,70.38683923871794,0.0046491798230295376,326515.5753608671,5453.884229762878,1664505677.2174816,38.365148155276415,87.17222718379801,0.3441460760074762,31.607016898544256,baseline,31.612525899300636,30.178816194958788,25.955637834729316,600.0,442.4131202721155,2.5040997990290634,60.13396655227417,67.8261809326017,134.85277878278268,9.90108205291299,69.29537900284019,3527.5,3262.5,0.0,0.0,12775.385501006322,13014.918062315388,8.159642384485862,19.626866489087657,22.137495228618544,17780,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
427,0.8803902825370723,90.98221894626118,0.0055908911206297585,375675.8345710585,4977.512283356793,1869064489.2295709,20.850833891939704,71.82690629006709,0.15589392478365174,34.10151495453866,baseline,33.407885218126864,31.485144800817555,26.022638852478906,599.9999999999999,451.57476710356696,11.069231486893841,50.52135359772842,60.900973283557846,84.34956407697292,12.798165465107408,75.44041140411412,3522.5,3297.5,0.0,0.0,13138.483348848125,13463.261952525392,6.916730260913411,15.940327387826882,19.215270044167212,4994,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
428,1.1404738428851144,92.48815471938235,0.0036912918406258608,172563.39689761773,4488.214171489431,1513503713.144959,23.38239321192964,63.518959002642305,0.5008863968014754,34.07360324493712,baseline,32.44933977286763,31.236100827552615,26.107585660826203,600.0,449.9764036170791,1.1385581443755655,51.5498935251474,58.81525846265754,88.50773227165533,13.01000043052645,50.05135669493402,3507.5,3252.5,0.0,0.0,17072.42381796344,17440.55835386736,5.7856600942640295,12.555671449572179,14.325249015665863,36368,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
429,0.9017854332127292,81.4400587650493,0.004108771464627862,205153.61797297923,7809.689609943256,1533069797.044516,26.56471975025466,114.64778691428168,0.26081224238958844,35.390321227523565,baseline,33.75470254753429,32.43716396920728,26.290806331994872,600.0,443.3567578429563,6.304530176043045,61.8492311720174,69.66782855192467,150.618443984077,11.455901599616935,54.12513432935421,3542.5,3407.5,0.0,0.0,13441.575996706133,13790.44470746225,7.700772477222157,19.051474285872892,21.459843866419735,9776,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits."
